date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2017-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,107,0.7
2017-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,non-food,Fuel (diesel),284,L,actual,Retail,LKR,117,0.76
2017-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,95,0.62
2017-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,82.65,0.54
2017-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,88.68,0.58
2017-08-15,Western,Colombo,Colombo City,368,6.93,79.85,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,106.96,0.7
2017-08-15,Western,Colombo,Colombo City,368,6.93,79.85,non-food,Fuel (diesel),284,L,actual,Retail,LKR,117,0.76
2017-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,90,0.59
2017-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,104.36,0.68
2017-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,non-food,Fuel (diesel),284,L,actual,Retail,LKR,117,0.76
2017-08-15,Western,Kalutara,Kalutara,1911,6.59,79.96,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,95,0.62
2017-09-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,98.58,0.64
2017-09-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,89,0.58
2017-09-15,Central,Kandy,Kandy,1912,7.29,80.59,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110.83,0.73
2017-09-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,94.08,0.62
2017-09-15,Central,Matale,Matale,1915,7.47,80.62,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109,0.71
2017-09-15,Central,Matale,Matale,1915,7.47,80.62,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Central,Matale,Matale,1915,7.47,80.62,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,92.58,0.61
2017-09-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,93.33,0.61
2017-09-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87.67,0.57
2017-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110,0.72
2017-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,80,0.52
2017-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.67,0.71
2017-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,96.42,0.63
2017-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,93.33,0.61
2017-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.25,0.71
2017-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,111.33,0.73
2017-09-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,94,0.61
2017-09-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,113.75,0.74
2017-09-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-09-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,86.33,0.56
2017-09-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109.25,0.71
2017-09-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,72,0.47
2017-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,83.33,0.55
2017-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,107.17,0.7
2017-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,83.17,0.54
2017-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,85,0.56
2017-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109,0.71
2017-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,85.67,0.56
2017-09-15,Northern,Mannar,Mannar,364,8.98,79.9,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109.67,0.72
2017-09-15,Northern,Mannar,Mannar,364,8.98,79.9,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,86.67,0.57
2017-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,85,0.56
2017-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.75,0.71
2017-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,94.42,0.62
2017-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,89.67,0.59
2017-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110,0.72
2017-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,89.33,0.58
2017-09-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,112,0.73
2017-09-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,85.83,0.56
2017-09-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,112.75,0.74
2017-09-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-09-15,Southern,Galle,Galle,1910,6.04,80.22,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109.25,0.71
2017-09-15,Southern,Galle,Galle,1910,6.04,80.22,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Southern,Galle,Galle,1910,6.04,80.22,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,75,0.49
2017-09-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.67,0.71
2017-09-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,86,0.56
2017-09-15,Southern,Matara,Matara,1916,5.95,80.52,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110,0.72
2017-09-15,Southern,Matara,Matara,1916,5.95,80.52,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,88.08,0.58
2017-09-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,86.67,0.57
2017-09-15,Uva,Badulla,Badulla,1907,6.99,81.04,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,90,0.59
2017-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109.5,0.72
2017-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,93.18,0.61
2017-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,83.42,0.55
2017-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,89.05,0.58
2017-09-15,Western,Colombo,Colombo City,368,6.93,79.85,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110.35,0.72
2017-09-15,Western,Colombo,Colombo City,368,6.93,79.85,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-09-15,Western,Gampaha,Gampaha,1909,7.08,79.98,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.67,0.71
2017-09-15,Western,Gampaha,Gampaha,1909,7.08,79.98,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.77
2017-09-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,95.82,0.63
2017-09-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,86.33,0.56
2017-09-15,Western,Kalutara,Kalutara,1911,6.59,79.96,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110.67,0.72
2017-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,102.8,0.67
2017-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,91,0.59
2017-10-15,Central,Kandy,Kandy,1912,7.29,80.59,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,112.23,0.73
2017-10-15,Central,Kandy,Kandy,1912,7.29,80.59,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,98.13,0.64
2017-10-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-10-15,Central,Matale,Matale,1915,7.47,80.62,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.83,0.71
2017-10-15,Central,Matale,Matale,1915,7.47,80.62,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,91.5,0.6
2017-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,96.95,0.63
2017-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,89.6,0.58
2017-10-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,106.7,0.69
2017-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109.83,0.72
2017-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,97.95,0.64
2017-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110,0.72
2017-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,94,0.61
2017-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,99.67,0.65
2017-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,106,0.69
2017-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,89,0.58
2017-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.83,0.71
2017-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,83.33,0.54
2017-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,107.25,0.7
2017-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,85,0.55
2017-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.25,0.7
2017-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,91,0.59
2017-10-15,Northern,Mannar,Mannar,364,8.98,79.9,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,113.5,0.74
2017-10-15,Northern,Mannar,Mannar,364,8.98,79.9,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,85,0.55
2017-10-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,93.8,0.61
2017-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,89.67,0.58
2017-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,110,0.72
2017-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,90.17,0.59
2017-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,92.6,0.6
2017-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.58,0.71
2017-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-10-15,Southern,Galle,Galle,1910,6.04,80.22,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.5,0.71
2017-10-15,Southern,Galle,Galle,1910,6.04,80.22,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109,0.71
2017-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Southern,Matara,Matara,1916,5.95,80.52,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Southern,Matara,Matara,1916,5.95,80.52,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,97.55,0.64
2017-10-15,Uva,Badulla,Badulla,1907,6.99,81.04,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,94.37,0.61
2017-10-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,108.67,0.71
2017-10-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,101.84,0.66
2017-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,84.87,0.55
2017-10-15,Western,Colombo,Colombo City,368,6.93,79.85,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,111.37,0.73
2017-10-15,Western,Colombo,Colombo City,368,6.93,79.85,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,109.25,0.71
2017-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-10-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,98.2,0.64
2017-10-15,Western,Kalutara,Kalutara,1911,6.59,79.96,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,102.8,0.67
2017-11-15,Central,Kandy,Kandy,1912,7.29,80.59,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,114.25,0.74
2017-11-15,Central,Kandy,Kandy,1912,7.29,80.59,non-food,Fuel (diesel),284,L,actual,Retail,LKR,95,0.62
2017-11-15,Central,Kandy,Kandy,1912,7.29,80.59,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,99.09,0.64
2017-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,87,0.57
2017-11-15,Central,Matale,Matale,1915,7.47,80.62,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,107.92,0.7
2017-11-15,Central,Matale,Matale,1915,7.47,80.62,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,LKR,117,0.76
2017-11-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,100.1,0.65
