date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,year,month,season
2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,260.0,0.89,2024,10,Maha
2024-10-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.0,0.78,2024,10,Maha
2024-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.83,0.8,2024,10,Maha
2024-10-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,225.25,0.77,2024,10,Maha
2024-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.36,0.84,2024,10,Maha
2024-10-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.82,2024,10,Maha
2024-10-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,227.15,0.77,2024,10,Maha
2024-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,233.14,0.8,2024,10,Maha
2024-10-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.75,0.75,2024,10,Maha
2024-10-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.0,0.78,2024,10,Maha
2024-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,225.5,0.77,2024,10,Maha
2024-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.0,0.8,2024,10,Maha
2024-10-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,232.3,0.79,2024,10,Maha
2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,257.52,0.88,2024,10,Maha
2024-10-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,228.69,0.78,2024,10,Maha
2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,233.96,0.8,2024,10,Maha
2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,226.5,0.77,2024,10,Maha
2024-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,250.0,0.85,2024,10,Maha
2024-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.5,0.79,2024,10,Maha
2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.62,0.79,2024,10,Maha
2024-10-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,227.55,0.78,2024,10,Maha
2024-10-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,224.5,0.77,2024,10,Maha
2024-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.5,0.83,2024,10,Maha
2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,227.77,0.78,2024,10,Maha
2024-10-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.83,0.8,2024,10,Maha
2024-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.96,0.8,2024,10,Maha
2024-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.75,0.76,2024,10,Maha
2024-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.54,0.82,2024,10,Maha
2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,224.25,0.76,2024,10,Maha
2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.68,0.81,2024,10,Maha
2024-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,227.92,0.78,2024,10,Maha
2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.53,0.81,2024,10,Maha
2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.45,0.82,2024,10,Maha
2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.95,0.83,2024,10,Maha
2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.62,0.82,2024,10,Maha
2024-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.0,0.75,2024,10,Maha
2024-10-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,254.58,0.87,2024,10,Maha
2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.06,0.81,2024,10,Maha
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,232.0,0.79,2024,11,Maha
2024-11-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,249.0,0.85,2024,11,Maha
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.67,0.79,2024,11,Maha
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.55,0.82,2024,11,Maha
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,231.67,0.79,2024,11,Maha
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.84,2024,11,Maha
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.33,0.82,2024,11,Maha
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.84,2024,11,Maha
2024-11-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.75,0.82,2024,11,Maha
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,249.38,0.85,2024,11,Maha
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,233.96,0.8,2024,11,Maha
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.06,0.82,2024,11,Maha
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.84,2024,11,Maha
2024-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,238.88,0.82,2024,11,Maha
2024-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.29,0.84,2024,11,Maha
2024-11-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.17,0.79,2024,11,Maha
2024-11-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.57,0.81,2024,11,Maha
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.67,0.79,2024,11,Maha
2024-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.33,0.8,2024,11,Maha
2024-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,246.5,0.84,2024,11,Maha
2024-11-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,238.98,0.82,2024,11,Maha
2024-11-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.85,0.83,2024,11,Maha
2024-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.38,0.84,2024,11,Maha
2024-11-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,231.67,0.79,2024,11,Maha
2024-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,231.06,0.79,2024,11,Maha
2024-11-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.83,0.82,2024,11,Maha
2024-11-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,239.0,0.82,2024,11,Maha
2024-11-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.0,0.83,2024,11,Maha
2024-11-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,232.67,0.8,2024,11,Maha
2024-11-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,246.25,0.84,2024,11,Maha
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.5,0.81,2024,11,Maha
2024-11-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.71,0.83,2024,11,Maha
2024-11-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.44,0.82,2024,11,Maha
2024-11-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,234.38,0.8,2024,11,Maha
2024-11-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,252.5,0.86,2024,11,Maha
2024-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.0,0.82,2024,11,Maha
2024-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,231.95,0.79,2024,11,Maha
2024-11-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.17,0.84,2024,11,Maha
2024-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,243.25,0.83,2024,11,Maha
2024-12-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,248.67,0.86,2024,12,Maha
2024-12-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,252.93,0.87,2024,12,Maha
2024-12-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,243.85,0.84,2024,12,Maha
2024-12-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.0,0.79,2024,12,Maha
2024-12-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,239.2,0.82,2024,12,Maha
2024-12-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,248.39,0.86,2024,12,Maha
2024-12-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,246.68,0.85,2024,12,Maha
2024-12-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,246.12,0.85,2024,12,Maha
2024-12-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,243.72,0.84,2024,12,Maha
2024-12-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.0,0.83,2024,12,Maha
2024-12-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.95,0.85,2024,12,Maha
2024-12-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,258.89,0.89,2024,12,Maha
2024-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,242.0,0.83,2024,12,Maha
2024-12-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.0,0.83,2024,12,Maha
2024-12-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,245.56,0.85,2024,12,Maha
2024-12-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,253.25,0.87,2024,12,Maha
2024-12-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,234.17,0.81,2024,12,Maha
2024-12-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.0,0.84,2024,12,Maha
2024-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,239.51,0.82,2024,12,Maha
2024-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,252.15,0.87,2024,12,Maha
2024-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,243.33,0.84,2024,12,Maha
2024-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,236.5,0.81,2024,12,Maha
2024-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.0,0.83,2024,12,Maha
2024-12-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,243.73,0.84,2024,12,Maha
2024-12-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,242.08,0.83,2024,12,Maha
2024-12-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.2,0.84,2024,12,Maha
2024-12-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,250.0,0.86,2024,12,Maha
2024-12-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,239.07,0.82,2024,12,Maha
2024-12-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,245.04,0.84,2024,12,Maha
2024-12-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.4,0.83,2024,12,Maha
2024-12-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,248.4,0.86,2024,12,Maha
2024-12-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,234.83,0.81,2024,12,Maha
2024-12-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.53,0.84,2024,12,Maha
2024-12-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,255.88,0.88,2024,12,Maha
2024-12-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.25,0.87,2024,12,Maha
2024-12-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,248.33,0.86,2024,12,Maha
2024-12-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.72,0.84,2024,12,Maha
2024-12-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.0,0.82,2024,12,Maha
2024-12-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.0,0.83,2024,12,Maha
2024-12-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,241.67,0.83,2024,12,Maha
2024-12-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,247.2,0.85,2024,12,Maha
2024-12-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,248.0,0.85,2024,12,Maha
2024-12-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,254.69,0.88,2024,12,Maha
2024-12-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,246.15,0.85,2024,12,Maha
2024-12-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.83,2024,12,Maha
2024-12-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.53,0.83,2024,12,Maha
2024-12-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,239.4,0.82,2024,12,Maha
2024-12-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,246.1,0.85,2024,12,Maha
2024-12-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,244.22,0.84,2024,12,Maha
2024-12-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.5,0.85,2024,12,Maha
2024-12-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,241.67,0.83,2024,12,Maha
2024-12-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,249.28,0.86,2024,12,Maha
2025-01-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,243.33,0.82,2025,1,Maha
2025-01-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.0,0.78,2025,1,Maha
2025-01-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.81,2025,1,Maha
2025-01-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.5,0.8,2025,1,Maha
2025-01-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,238.5,0.81,2025,1,Maha
2025-01-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,260.83,0.88,2025,1,Maha
2025-01-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,243.78,0.82,2025,1,Maha
2025-01-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,238.75,0.81,2025,1,Maha
2025-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,252.08,0.85,2025,1,Maha
2025-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,253.69,0.86,2025,1,Maha
2025-01-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.82,0.8,2025,1,Maha
2025-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.68,0.83,2025,1,Maha
2025-01-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.5,0.82,2025,1,Maha
2025-01-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,237.75,0.8,2025,1,Maha
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,235.75,0.8,2025,1,Maha
2025-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.83,2025,1,Maha
2025-01-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,247.65,0.84,2025,1,Maha
2025-01-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,254.0,0.86,2025,1,Maha
2025-01-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.67,0.82,2025,1,Maha
2025-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.0,0.81,2025,1,Maha
2025-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.81,2025,1,Maha
2025-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.56,0.82,2025,1,Maha
2025-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,263.61,0.89,2025,1,Maha
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,236.33,0.8,2025,1,Maha
2025-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,243.25,0.82,2025,1,Maha
2025-01-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.0,0.81,2025,1,Maha
2025-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.88,0.83,2025,1,Maha
2025-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.0,0.83,2025,1,Maha
2025-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.95,0.83,2025,1,Maha
2025-02-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,243.12,0.82,2025,2,Maha
2025-02-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.0,0.78,2025,2,Maha
2025-02-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.81,2025,2,Maha
2025-02-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,241.4,0.82,2025,2,Maha
2025-02-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.0,0.78,2025,2,Maha
2025-02-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.81,2025,2,Maha
2025-02-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230.0,0.78,2025,2,Maha
